ID,ProjectID,TenderID,AfficheType,TenderNo,TenderName,TendererName,PublishStartTime,PublishEndTime,IsPublished,CreateTime,ClickTimes,ProType,ProTypeStr,InArea,CodeName,InAreaDisp,AreaCategory,ArrangeType,ProClass,address,PlaceName,url,抽取信息,下浮率X,系数抽取模式,基准价下浮值,最高限价下浮值,调整系数r
368F1A5F-30CD-4288-9CB5-6F2FEDC5F9C5,ed0fb850-e71b-4c27-8ebe-ffd8b3ef71d3,08c7c2ce-33ff-481e-8f8a-88ab87de9c93,2,A3301010060280096001231,104国道杭州河庄至衙前段工程工程废弃土骨料化利用关键技术研究与应用,杭州市交通运输发展保障中心,2023/6/1 14:00,,1,2023/5/10 14:25,,359,交通项目,72,市本级,,,,100,,第11开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=368F1A5F-30CD-4288-9CB5-6F2FEDC5F9C5&tenderID=08c7c2ce-33ff-481e-8f8a-88ab87de9c93&ModuleID=486,,,,,,
1BAD61E1-471B-46F1-BCFA-F145A334A284,1030c2e9-a973-4c46-81b6-abe88c73580f,3028249a-3e8d-46a3-b706-14afb67a6210,2,A3301300180280005001231,党农线提升改造工程监理,杭州市钱塘区交通运输管理服务中心,2023/6/1 14:00,,1,2023/5/5 15:08,,359,交通项目,6295,钱塘,,,,100,,钱塘区第三开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=1BAD61E1-471B-46F1-BCFA-F145A334A284&tenderID=3028249a-3e8d-46a3-b706-14afb67a6210&ModuleID=486,,,,,,
95E1698A-2193-4A11-A700-CC849FF0DADF,012ae13e-4b11-479f-ad77-699427f68045,d192b93b-4efb-4adc-b596-5e443e890c21,2,A3301010060280097001231,104国道杭州河庄至衙前段工程预制拼装桥墩新型钢混组合连接技术研究,杭州市交通运输发展保障中心,2023/6/1 13:30,,1,2023/5/10 14:15,,359,交通项目,72,市本级,,,,100,,第11开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=95E1698A-2193-4A11-A700-CC849FF0DADF&tenderID=d192b93b-4efb-4adc-b596-5e443e890c21&ModuleID=486,,,,,,
D659CEBF-D978-41DB-B0C0-726D9E250BF9,ed0fb850-e71b-4c27-8ebe-ffd8b3ef71d3,08c7c2ce-33ff-481e-8f8a-88ab87de9c93,2,A3301010060280096001231,104国道杭州河庄至衙前段工程工程废弃土骨料化利用关键技术研究与应用,杭州市交通运输发展保障中心,2023/6/1 9:30,,1,2023/5/10 14:25,,359,交通项目,72,市本级,,,,100,,第11开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D659CEBF-D978-41DB-B0C0-726D9E250BF9&tenderID=08c7c2ce-33ff-481e-8f8a-88ab87de9c93&ModuleID=486,,,,,,
BE766C04-F772-47C9-95AC-B6B79C23064A,3f5be8ef-1fdd-4752-8f75-d5946c4a4adb,7EF8BFD9-1D8B-4955-855A-85BAC945D610,2,A3301010060506233001222,杭州地铁四期工程拱墅区站点施工期交通组织方案设计,杭州市地铁集团有限责任公司,2023/6/1 9:30,,1,2023/5/10 14:46,,356,勘察设计,72,市本级,,,,95,,第9开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=BE766C04-F772-47C9-95AC-B6B79C23064A&tenderID=7EF8BFD9-1D8B-4955-855A-85BAC945D610&ModuleID=486,,,,,,
BAE67C9F-28E9-4B8A-8E5C-293F832B47A6,6296576b-872e-400f-be4c-b9fa877babe4,FAF81AD7-0B41-4E2B-B6C1-8BB8502ED0AA,2,A3301220150506618001291,岩桥未来社区人才公寓项目(一期)全过程代建,桐庐新城发展投资有限公司,2023/6/1 9:30,,1,2023/5/10 20:45,,351,建设工程,88,桐庐,,,,95,,桐庐-2号开标大厅,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=BAE67C9F-28E9-4B8A-8E5C-293F832B47A6&tenderID=FAF81AD7-0B41-4E2B-B6C1-8BB8502ED0AA&ModuleID=486,,,,,,
907A1F60-1891-448E-9829-788EA6358A8C,02da6563-d7a9-4c11-b826-534d4ae19352,5C2E0E8A-756C-4CA9-9BC3-F0ECB3259BC5,2,A3301010060506232001222,杭州地铁四期西湖区、滨江区站点施工期交通组织方案设计,杭州市地铁集团有限责任公司,2023/6/1 9:30,,1,2023/5/10 14:06,,356,勘察设计,72,市本级,,,,95,,第8开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=907A1F60-1891-448E-9829-788EA6358A8C&tenderID=5C2E0E8A-756C-4CA9-9BC3-F0ECB3259BC5&ModuleID=486,,,,,,
301A5E9F-C35B-4649-A1AD-41D5B7E5DE49,d12320dc-f2a1-47e0-8691-ce95cd6cf9e1,46FCB57E-98BF-4436-ACFA-7FA37A3F29AB,2,A3301020070506723001221,2023年“迎亚运”通勤线路修缮-之江路（南复路-清江路）,杭州市上城区基础设施改善中心,2023/6/1 9:30,,1,2023/5/10 16:22,,925,施工项目,10082,上城,,,,95,,开标405,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=301A5E9F-C35B-4649-A1AD-41D5B7E5DE49&tenderID=46FCB57E-98BF-4436-ACFA-7FA37A3F29AB&ModuleID=486,,,,,,
1E5C269A-1363-45E3-A5DA-53FFAFF66AAF,1030c2e9-a973-4c46-81b6-abe88c73580f,3028249a-3e8d-46a3-b706-14afb67a6210,2,A3301300180280005001231,党农线提升改造工程监理,杭州市钱塘区交通运输管理服务中心,2023/6/1 9:30,,1,2023/5/5 15:08,,359,交通项目,6295,钱塘,,,,100,,钱塘区第三开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=1E5C269A-1363-45E3-A5DA-53FFAFF66AAF&tenderID=3028249a-3e8d-46a3-b706-14afb67a6210&ModuleID=486,,,,,,
14BA092B-6259-4799-81F6-9EED91060EC1,39d3806b-beea-4973-9906-19254cd6014d,D48B7550-1397-4DFD-B3C8-D3EE65D385F7,2,A3301010060506465001291,城东新城单元TC-R22-04地块居住区配套公共服务设施项目空调工程,杭州市钱江新城开发集团有限公司,2023/6/1 9:30,,1,2023/5/9 16:02,,927,材料设备项目,72,市本级,,,,95,,第10开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=14BA092B-6259-4799-81F6-9EED91060EC1&tenderID=D48B7550-1397-4DFD-B3C8-D3EE65D385F7&ModuleID=486,,,,,,
01440866-6F0C-450B-BCF0-C009F233BC0A,b53bd5d2-50b5-442f-b94c-95020f93dac6,66A08107-0D65-4587-89B8-135C44C944EE,2,A3301300180506680001221,前进初中北侧道路工程,杭州市钱塘区人民政府前进街道办事处,2023/6/1 9:30,,1,2023/5/12 15:16,,925,施工项目,6295,钱塘,,,,95,,钱塘区第一开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=01440866-6F0C-450B-BCF0-C009F233BC0A&tenderID=66A08107-0D65-4587-89B8-135C44C944EE&ModuleID=486,,,,,,
D8FE366A-B3E1-44E7-B0D0-2E60D11DF7BB,9ad94b14-ffce-4e48-9e24-5f7a331088ff,8B2866DC-9E97-4891-8E3A-17F18B844419,2,A3301090130506669001211,湘湖科创园环境整治项目一期,浙江湘湖旅业投资有限公司,2023/6/1 9:00,,1,2023/5/11 16:21,,925,施工项目,83,萧山,,,,95,,429开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D8FE366A-B3E1-44E7-B0D0-2E60D11DF7BB&tenderID=8B2866DC-9E97-4891-8E3A-17F18B844419&ModuleID=486,,,,,,
7BA192EA-6A82-451A-B4DD-5D7A207E5C9F,012ae13e-4b11-479f-ad77-699427f68045,d192b93b-4efb-4adc-b596-5e443e890c21,2,A3301010060280097001231,104国道杭州河庄至衙前段工程预制拼装桥墩新型钢混组合连接技术研究,杭州市交通运输发展保障中心,2023/6/1 9:00,,1,2023/5/10 14:15,,359,交通项目,72,市本级,,,,100,,第11开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=7BA192EA-6A82-451A-B4DD-5D7A207E5C9F&tenderID=d192b93b-4efb-4adc-b596-5e443e890c21&ModuleID=486,,,,,,
56A57FFA-5737-41FC-A125-4A52781B0E56,aaafe49f-6c1c-41ae-8ffd-89c4c2898619,981AE9F1-9071-481C-8601-B65AA20AA254,2,A3301060110506678001221,周二路（科海路-杭新景绿化带）提升改造工程,杭州之江城市建设投资集团有限公司,2023/6/1 9:00,,1,2023/5/10 16:27,,925,施工项目,78,西湖,,,,95,,西湖-开标室一,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=56A57FFA-5737-41FC-A125-4A52781B0E56&tenderID=981AE9F1-9071-481C-8601-B65AA20AA254&ModuleID=486,,,,,,
4B249DB0-0761-4CD1-92F5-4097A546882B,2089ec14-0571-4b7b-ac0c-282fa50026b8,E4237E80-87E2-432F-A8B6-4158C9203CC8,2,A3301060110506528001211,灵隐街道东山弄未来社区（老旧小区）、玉泉社区青芝坞新村老旧小区提升改造项目监理,杭州西湖城市建设投资集团有限公司,2023/6/1 9:00,,1,2023/5/11 15:24,,926,监理项目,78,西湖,,,,95,,西湖-开标室四,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=4B249DB0-0761-4CD1-92F5-4097A546882B&tenderID=E4237E80-87E2-432F-A8B6-4158C9203CC8&ModuleID=486,,,,,,
29F1A8A3-9100-4CE9-A190-4D90CA710B70,ea428d8c-4a0b-4f16-b6c4-183cc46686fc,0FA08D0C-4CE6-4736-8DA9-B95B6CD1DBE5,2,A3301110200506755001121,秦望南路一期（洋浦江至富春湾大道）B段--桥梁隧道工程,杭州富春湾新城建设投资集团有限公司,2023/6/1 9:00,,1,2023/5/16 14:46,,925,施工项目,85,富阳,,,,95,,富阳-开标室（二）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=29F1A8A3-9100-4CE9-A190-4D90CA710B70&tenderID=0FA08D0C-4CE6-4736-8DA9-B95B6CD1DBE5&ModuleID=486,,,,,,
0C513E66-06D6-4F6F-92F8-E55066BD5BA4,f010b5f0-197a-4c3e-ac3e-584ba690f53f,88E2DFA2-16F4-4B11-B886-3436A9C5F636,2,A3301850210506731001221,临政储出【2020】9号地块（锦南新城人才租赁用房项目）室外配套工程,杭州市临安区国瑞置业有限公司,2023/6/1 9:00,,1,2023/5/11 14:43,,925,施工项目,87,临安,,,,95,,临安-第二开标室-B426开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=0C513E66-06D6-4F6F-92F8-E55066BD5BA4&tenderID=88E2DFA2-16F4-4B11-B886-3436A9C5F636&ModuleID=486,,,,,,
CA1CE9B0-695A-4B46-A6D4-789BE6DE4614,b09ba267-1743-4079-8d67-43591a25df6f,1A23497E-709E-4F49-8B5A-1A0DEB482288,2,A3301270160506681001211,淳安中学学生宿舍、食堂、校园道路及校园文化提升等改造工程,淳安县教育局,2023/6/1 8:45,,1,2023/5/11 14:28,,925,施工项目,89,淳安,,,,95,,淳安-第三开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=CA1CE9B0-695A-4B46-A6D4-789BE6DE4614&tenderID=1A23497E-709E-4F49-8B5A-1A0DEB482288&ModuleID=486,,,,,,
A2C339F8-6E9A-4DE7-A301-B7C33412E68A,7644cdb7-c535-4bfc-b048-8f1f691f13da,a9b70b23-c3fc-4d1a-8c8b-877f5d852bac,2,A3301010060280100001231,104国道杭州河庄至衙前段工程环境保护监测及专项验收服务第HJ01标段,杭州市交通运输发展保障中心,2023/5/31 14:00,,1,2023/5/10 11:50,,359,交通项目,72,市本级,,,,100,,第8开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A2C339F8-6E9A-4DE7-A301-B7C33412E68A&tenderID=a9b70b23-c3fc-4d1a-8c8b-877f5d852bac&ModuleID=486,,,,,,
0CCA9ED6-9546-4357-B888-5F342FDF3F4E,ab5cafd7-3f6a-4948-81e0-88c5b3a2d575,2F41506E-2E7C-40AB-A347-17DBC9C53E6A,2,A3301300180506617001291,新雁公寓加装电梯项目,杭州和达高科技发展集团有限公司,2023/5/31 14:00,,1,2023/5/10 15:47,,927,材料设备项目,6295,钱塘,,,,95,,钱塘区第二开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=0CCA9ED6-9546-4357-B888-5F342FDF3F4E&tenderID=2F41506E-2E7C-40AB-A347-17DBC9C53E6A&ModuleID=486,,,,,,
0475DA6E-0ACB-4F81-A1F1-C02EA0DFB29E,f9c901af-c556-4f3d-8e1d-4cf6f38a051c,054577fb-2f96-4368-91bd-2cbfcc9ad277,2,A3301100140280039001231,2023年余杭区普通国道养护大中修工程第2标段,杭州市余杭区公路与运输管理服务中心,2023/5/5 9:30,,1,2023/4/14 14:33,,359,交通项目,10084,余杭,,,,100,,余杭2号开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=0475DA6E-0ACB-4F81-A1F1-C02EA0DFB29E&tenderID=054577fb-2f96-4368-91bd-2cbfcc9ad277&ModuleID=486,复合系数K：0.50 下浮系数i：3 调整系数：0.94 工程量清单预算：67154153.000000 招标控制价：63124903.820000,,,,,
A46F74AF-4D2F-4CCD-8925-03B6BDB7B1BC,1bf5fa48-c0b8-4fe8-813d-6d8959fe26b2,760b02c4-7b4b-456f-84f4-afc8dd73a4fd,2,A3301010060280095001231,104国道杭州河庄至衙前段工程施工安全总体风险评估第AP01标段,杭州市交通运输发展保障中心,2023/5/31 13:30,,1,2023/5/10 11:28,,359,交通项目,72,市本级,,,,100,,第10开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A46F74AF-4D2F-4CCD-8925-03B6BDB7B1BC&tenderID=760b02c4-7b4b-456f-84f4-afc8dd73a4fd&ModuleID=486,,,,,,
6C2FE8A6-CDE0-4E2E-9087-976C1A6973AC,47b414b8-88db-4b2d-ad44-39e0598bab23,b3e3ed7d-4945-438f-8f22-aaf31f154342,2,A3301010060280099001231,104国道杭州河庄至衙前段工程全过程档案整理咨询服务第DA01标段,杭州市交通运输发展保障中心,2023/5/31 13:30,,1,2023/5/10 11:16,,359,交通项目,72,市本级,,,,100,,第8开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=6C2FE8A6-CDE0-4E2E-9087-976C1A6973AC&tenderID=b3e3ed7d-4945-438f-8f22-aaf31f154342&ModuleID=486,,,,,,
2A66E59B-A28E-420E-A2A8-920B73769B1C,cb017494-cca4-479d-95c1-1d1ef6cc2a2e,195667e8-e3eb-4edd-8b75-5fc097b4ebb0,2,A3301010060280098001231,104国道杭州河庄至衙前段工程水土保持监测第ST01标段,杭州市交通运输发展保障中心,2023/5/31 13:30,,1,2023/5/10 11:38,,359,交通项目,72,市本级,,,,100,,第11开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=2A66E59B-A28E-420E-A2A8-920B73769B1C&tenderID=195667e8-e3eb-4edd-8b75-5fc097b4ebb0&ModuleID=486,,,,,,
F3BC4D16-E2E5-4B19-87B0-01DB79B90C8B,ac345795-ee00-4ba3-98fb-3b4812637b49,807FCF92-3393-47E1-841D-CF5366C71B91,2,A3301100140506488001211,杭州余杭桃源股份经济合作社配套服务用房（二）,杭州余杭桃源股份经济合作社,2023/5/31 9:30,,1,2023/5/5 16:05,,925,施工项目,10084,余杭,,,,95,,余杭1号开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=F3BC4D16-E2E5-4B19-87B0-01DB79B90C8B&tenderID=807FCF92-3393-47E1-841D-CF5366C71B91&ModuleID=486,,,,,,
DDA91571-81F9-4AE8-B124-6154D2C67BFB,7bea58dd-7adb-476d-a44e-4b6df0897112,46a40b8d-04bc-4c4c-9f15-6b267af04976,2,A3301131280980007001251,乔司街道全域土地综合整治项目监理工程,杭州市临平区人民政府乔司街道办事处,2023/5/31 9:30,,1,2023/5/11 9:52,,360,林水项目,10081,临平,,,,102,,临平-2号开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=DDA91571-81F9-4AE8-B124-6154D2C67BFB&tenderID=46a40b8d-04bc-4c4c-9f15-6b267af04976&ModuleID=486,,,,,,
D272AE54-0F9A-4ED5-899D-90A303FB0AA2,cb017494-cca4-479d-95c1-1d1ef6cc2a2e,195667e8-e3eb-4edd-8b75-5fc097b4ebb0,2,A3301010060280098001231,104国道杭州河庄至衙前段工程水土保持监测第ST01标段,杭州市交通运输发展保障中心,2023/5/31 9:30,,1,2023/5/10 11:38,,359,交通项目,72,市本级,,,,100,,第11开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D272AE54-0F9A-4ED5-899D-90A303FB0AA2&tenderID=195667e8-e3eb-4edd-8b75-5fc097b4ebb0&ModuleID=486,,,,,,
A5EDFF0B-C467-4A83-AAC5-1A27D68313BF,7644cdb7-c535-4bfc-b048-8f1f691f13da,a9b70b23-c3fc-4d1a-8c8b-877f5d852bac,2,A3301010060280100001231,104国道杭州河庄至衙前段工程环境保护监测及专项验收服务第HJ01标段,杭州市交通运输发展保障中心,2023/5/31 9:30,,1,2023/5/10 11:50,,359,交通项目,72,市本级,,,,100,,第8开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A5EDFF0B-C467-4A83-AAC5-1A27D68313BF&tenderID=a9b70b23-c3fc-4d1a-8c8b-877f5d852bac&ModuleID=486,,,,,,
A492AC52-DDEF-4FCE-94FD-8EDBF5028A68,896d73e4-729e-4869-adad-b7ec78619602,1893CFCC-25C1-48B8-9908-C2C748041329,2,A3301300180506725001211,杭钱塘工出[2022]27号杭州国际数贸港项目一标段,杭州数贸港开发建设有限公司,2023/5/31 9:30,,1,2023/5/11 9:35,,925,施工项目,6295,钱塘,,,,95,,钱塘区第一开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A492AC52-DDEF-4FCE-94FD-8EDBF5028A68&tenderID=1893CFCC-25C1-48B8-9908-C2C748041329&ModuleID=486,,,,,,
44464E1D-E410-4D93-A32E-3E2761776FBD,ab5cafd7-3f6a-4948-81e0-88c5b3a2d575,2F41506E-2E7C-40AB-A347-17DBC9C53E6A,2,A3301300180506617001291,新雁公寓加装电梯项目,杭州和达高科技发展集团有限公司,2023/5/31 9:30,,1,2023/5/10 15:47,,927,材料设备项目,6295,钱塘,,,,95,,钱塘区第二开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=44464E1D-E410-4D93-A32E-3E2761776FBD&tenderID=2F41506E-2E7C-40AB-A347-17DBC9C53E6A&ModuleID=486,,,,,,
41C31DE8-E31F-47D3-9C2B-078AFB4BFAAB,a50d1401-0e65-4b57-93a6-f3991b211e97,DDD538DD-CDE8-4994-8CA8-ABE1300DE87D,2,A3301010060506374001222,宝石山及北山街夜景灯光安全改造工程,杭州西湖风景名胜区岳庙管理处(连横纪念馆),2023/5/31 9:30,,1,2023/5/11 16:25,,925,施工项目,72,市本级,,,,95,,第7开标室（拍卖厅）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=41C31DE8-E31F-47D3-9C2B-078AFB4BFAAB&tenderID=DDD538DD-CDE8-4994-8CA8-ABE1300DE87D&ModuleID=486,,,,,,
1C2421E7-CACD-48BA-8F7B-B13CD85D0DE0,672ddeaf-6abf-4e6a-a653-1405b50843a8,5749797C-0AC5-47F9-B6CA-1CB1F2FAB414,2,A3301050100506730001211,人力资源服务产业园提升改造项目,杭州拱墅区国投建设开发有限公司,2023/5/31 9:30,,1,2023/5/10 12:21,,925,施工项目,10083,拱墅,,,,95,,第三开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=1C2421E7-CACD-48BA-8F7B-B13CD85D0DE0&tenderID=5749797C-0AC5-47F9-B6CA-1CB1F2FAB414&ModuleID=486,,,,,,
F2B95F0C-92F3-453B-A2B3-0425543B3880,1fd7a018-b67c-4951-a110-8a7fcdb61ae5,372E8482-F1A1-40DC-B365-B66C9590960F,2,A3301850210506591001211,杭州市临安区於潜镇逸逸村水库移民项目--杭州临安逸逸集体经济发展有限公司新建临政工出[2022]14号年产800吨新能源机动车制动液、2000吨冷却液、1500吨高级润滑油和1700吨环保纺织新材料添加剂项目,杭州临安逸逸集体经济发展有限公司,2023/5/31 9:00,,1,2023/5/5 14:28,,925,施工项目,87,临安,,,,95,,临安-第五开标室-A467开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=F2B95F0C-92F3-453B-A2B3-0425543B3880&tenderID=372E8482-F1A1-40DC-B365-B66C9590960F&ModuleID=486,,,,,,
DB641534-2991-4A51-A779-487A29BE37DE,ceecedec-463f-414f-b26f-20e2c4f31725,B8C4D42C-D833-4C3A-AC49-E4573716353C,2,A3301010060400115001281,长睦单元JG0201-10地块公园绿化提升项目,杭州市城市建设发展集团有限公司,2023/5/31 9:00,,1,2023/5/8 16:50,,355,园林绿化项目,72,市本级,,,,99,,第9开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=DB641534-2991-4A51-A779-487A29BE37DE&tenderID=B8C4D42C-D833-4C3A-AC49-E4573716353C&ModuleID=486,,,,,,
D44E82EC-2184-4D28-8CDD-EA8F9F94B980,c5580dde-5009-4d5f-bef1-c07fc2885d3c,4C4AA878-BC94-4364-BE6F-48A59256E9DD,2,A3301060110506568001211,转塘单元H-R21-05地块定山家园三期监理,杭州之江城市建设投资集团有限公司,2023/5/31 9:00,,1,2023/5/10 16:30,,926,监理项目,78,西湖,,,,95,,西湖-开标室三,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D44E82EC-2184-4D28-8CDD-EA8F9F94B980&tenderID=4C4AA878-BC94-4364-BE6F-48A59256E9DD&ModuleID=486,,,,,,
A45F73BC-56D7-4DA1-922C-235D67E54B74,c8e1fb5d-09e0-41cd-8524-4cdb353b98e8,0159832B-4496-4184-A061-6B9ECBC12FB4,2,A3301060110506673001221,西园九路（紫宣路-西园二路）道路工程（一期）,杭州紫金港科技城建设投资有限公司,2023/5/31 9:00,,1,2023/5/10 15:28,,925,施工项目,78,西湖,,,,95,,西湖-开标室四,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A45F73BC-56D7-4DA1-922C-235D67E54B74&tenderID=0159832B-4496-4184-A061-6B9ECBC12FB4&ModuleID=486,,,,,,
7C57E3D5-1022-4C27-B5FC-85182B0D4388,47b414b8-88db-4b2d-ad44-39e0598bab23,b3e3ed7d-4945-438f-8f22-aaf31f154342,2,A3301010060280099001231,104国道杭州河庄至衙前段工程全过程档案整理咨询服务第DA01标段,杭州市交通运输发展保障中心,2023/5/31 9:00,,1,2023/5/10 11:16,,359,交通项目,72,市本级,,,,100,,第8开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=7C57E3D5-1022-4C27-B5FC-85182B0D4388&tenderID=b3e3ed7d-4945-438f-8f22-aaf31f154342&ModuleID=486,,,,,,
5751E12A-AB22-46A7-AC11-CA2A5D28D3D1,e7a0b6f3-34d2-42b6-af1f-5314e8a5e05c,060C6EE5-98D9-428B-A9D9-6D79475FD880,2,A3301850210506717001221,昌化镇平溪路道路建设工程,杭州市临安区昌化镇人民政府,2023/5/31 9:00,,1,2023/5/10 10:05,,925,施工项目,87,临安,,,,95,,临安-第二开标室-B426开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=5751E12A-AB22-46A7-AC11-CA2A5D28D3D1&tenderID=060C6EE5-98D9-428B-A9D9-6D79475FD880&ModuleID=486,,,,,,
2DC95D9E-7CE9-4CB5-A4DF-C4C9D2905F95,de992bd4-eea2-4762-91bc-82f3567307a1,EDD4A841-3525-462C-9270-76E499913E9A,2,A3301090130506504001221,高新五路（海塘路-横一路）项目,杭州萧山城市建设投资集团有限公司,2023/5/31 9:00,,1,2023/4/28 16:14,,925,施工项目,83,萧山,,,,95,,429开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=2DC95D9E-7CE9-4CB5-A4DF-C4C9D2905F95&tenderID=EDD4A841-3525-462C-9270-76E499913E9A&ModuleID=486,,,,,,
2BABFF26-4D88-4391-AE0A-CEDD95812BDC,1bf5fa48-c0b8-4fe8-813d-6d8959fe26b2,760b02c4-7b4b-456f-84f4-afc8dd73a4fd,2,A3301010060280095001231,104国道杭州河庄至衙前段工程施工安全总体风险评估第AP01标段,杭州市交通运输发展保障中心,2023/5/31 9:00,,1,2023/5/10 11:28,,359,交通项目,72,市本级,,,,100,,第10开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=2BABFF26-4D88-4391-AE0A-CEDD95812BDC&tenderID=760b02c4-7b4b-456f-84f4-afc8dd73a4fd&ModuleID=486,,,,,,
9F1D14A5-2A92-483D-A3AE-E4627091071E,d59ca6a1-1685-445b-9f99-c74244572b89,DC21637F-4D0A-4830-A88E-6B76916161F2,2,A3301090130506729001211,党湾镇庆丰村村级农事服务中心,浙江省杭州市萧山区党湾镇庆丰村民委员会,2023/5/31 8:45,,1,2023/5/10 15:02,,925,施工项目,83,萧山,,,,95,,开标三厅,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=9F1D14A5-2A92-483D-A3AE-E4627091071E&tenderID=DC21637F-4D0A-4830-A88E-6B76916161F2&ModuleID=486,,,,,,
FEF72125-5CC9-41E8-8043-45B902D41727,c893f5e5-f293-4cac-ab74-289a0eaf87e6,39e94cab-a37c-4f3e-aef1-24e2602ec9c0,2,A3301131280280023001231,临平区2023年普通国道大中修工程,杭州临平交通项目管理有限公司,2023/5/16 9:30,,1,2023/4/24 13:11,,359,交通项目,10081,临平,,,,100,,临平-2号开标室,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=FEF72125-5CC9-41E8-8043-45B902D41727&tenderID=39e94cab-a37c-4f3e-aef1-24e2602ec9c0&ModuleID=486,复合系数K：0.50 下浮系数i：2 调整系数：0.95 工程量清单预算：29710861.000000 招标控制价：28225317.950000,,,,,
472EB620-DC7F-42A9-8228-6EB67943B107,d995ec67-772c-487f-8d86-824943898121,94D20844-3F99-4EF7-B14A-F5CD62451852,2,A3301090130506306001291,杭州大会展中心一期空调设备采购（集中式空调水系统设备）,杭州大会展中心建设运营有限公司,2023/5/30 14:00,,1,2023/5/10 8:31,,927,材料设备项目,83,萧山,,,,95,,开标二厅,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=472EB620-DC7F-42A9-8228-6EB67943B107&tenderID=94D20844-3F99-4EF7-B14A-F5CD62451852&ModuleID=486,,,,,,
8B2846E9-1434-4008-A03E-709B2E5D9E16,7d027b89-bd3e-4d38-8e1e-8b1cff34b062,8437C3BB-3D42-4205-A9CF-81D2E32193CE,2,A3301080120506720001211,长河单元小学、幼儿园及周边地下空间开发项目勘察,杭州市滨江区教育局、杭州益谷城市建设发展有限公司,2023/5/30 13:30,,1,2023/5/9 10:30,,356,勘察设计,73,高新,,,,95,,滨江开标室3（直播间）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=8B2846E9-1434-4008-A03E-709B2E5D9E16&tenderID=8437C3BB-3D42-4205-A9CF-81D2E32193CE&ModuleID=486,,,,,,
